,subject,P300tar_N1FzL,P300tar_N1FzA,P300tar_N1CzL,P300tar_N1CzA,P300tar_N1PzL,P300tar_N1PzA,P300tar_P2FzL,P300tar_P2FzA,P300tar_P2CzL,P300tar_P2CzA,P300tar_P2PzL,P300tar_P2PzA,P300tar_N2FzL,P300tar_N2FzA,P300tar_N2CzL,P300tar_N2CzA,P300tar_N2PzL,P300tar_N2PzA,P300tar_P3FzL,P300tar_P3FzA,P300tar_P3CzL,P300tar_P3CzA,P300tar_P3PzL,P300tar_P3PzA,P300distr_N1FzL,P300distr_N1FzA,P300distr_N1CzL,P300distr_N1CzA,P300distr_N1PzL,P300distr_N1PzA,P300distr_P2FzL,P300distr_P2FzA,P300distr_P2CzL,P300distr_P2CzA,P300distr_P2PzL,P300distr_P2PzA,P300distr_N2FzL,P300distr_N2FzA,P300distr_N2CzL,P300distr_N2CzA,P300distr_N2PzL,P300distr_N2PzA,P300distr_P3FzL,P300distr_P3FzA,P300distr_P3CzL,P300distr_P3CzA,P300distr_P3PzL,P300distr_P3PzA
29,1,0.35892949669374724,0.2518438076357631,0.3354112128015884,0.23680219438091138,0.4075717970964935,0.29266367449570463,0.3760365479687009,0.47381999013727405,0.8213093830630912,0.0801935347093433,0.2789181440254293,0.48788693163832136,0.6067979738733446,0.33154710509340535,0.2779345036020021,0.2139603325683273,0.6090354010452955,0.3517573526832007,0.7875622613093359,0.6568647841497515,0.8631370373708979,0.6623342397874121,0.8558617275737824,0.8561726604462301,0.4055190550553524,0.24198613267687955,0.39414855481328004,0.131331914357487,0.4162302295941218,0.08813875570397821,0.30881737815774657,0.7188432189705837,0.3243886363406392,0.651533903640561,0.8715377918879029,0.8060927884530482,0.36596392249244875,0.4498086137868125,0.37366728091782725,0.35763013828575974,0.8146493902495061,0.797048495547485,0.2713476854282629,0.75624569679246,0.8425070685870785,0.6547153136646715,0.39918849668581063,0.6681608463873895
30,1,0.1931938871703914,0.5855576496715962,0.17580170443786478,0.5947495590576393,0.20591981795079067,0.481141337517053,0.10305493693149552,0.284668244079418,0.0914773826589341,0.2835935782916976,0.3259975484343583,0.2809771215729035,0.2467270566669203,0.4933540524877915,0.2779345036020021,0.46115385129334263,0.3352918061324684,0.34669898677523825,0.15666914082334094,0.32667552562506724,0.20823515648892957,0.18741104228044006,0.718353636061031,0.2311877009878888,0.4055190550553524,0.7239287426599165,0.39414855481328004,0.7078591416708714,0.4162302295941218,0.6137372746588207,0.28366896290202925,0.4750770810449509,0.23412416634265198,0.3824309769921104,0.2290833446088177,0.28106287205116437,0.4516119532780463,0.4834907916979602,0.4895613009738312,0.4166895467614216,0.4704243941800147,0.28239195002171635,0.7500908045502428,0.5555623414549398,0.6984758826070958,0.3730620555557575,0.6547483676698125,0.2663118147246911
31,1,0.22845686008306212,0.35084662387326726,0.2470453946174111,0.2884074613971279,0.27699361822252977,0.244885479608625,0.47699781812663067,0.40265803405381023,0.35491168337765383,0.3264384236806532,0.40345054132292174,0.29083645613808884,0.22524170282323794,0.5730599667724319,0.20615116697814412,0.5014981453997248,0.25079334543859394,0.4250576407885723,0.3350606482629594,0.5841619221090892,0.41652598189251405,0.4616280235811821,0.54616203257525,0.38461242096434817,0.3491657467137285,0.26888706095197307,0.28729332601060487,0.2712339060743603,0.3152282499601868,0.2744922458183108,0.8331273727546248,0.44126973783283074,0.3756790619250363,0.4037681555498644,0.38735805025161685,0.32996858084242453,0.33893551622069823,0.5820964465056337,0.3199735201381994,0.5388282713013473,0.29637562016264474,0.44259437661811535,0.34211280993283566,0.45381238763996573,0.32078732589593484,0.3576985313458027,0.5548897582604689,0.3117272497297716
32,1,0.31166272067549444,0.19930797231072778,0.3849712430656673,0.12095338689908894,0.31771632716835374,0.2301448644347724,0.4427066753976048,0.2816734430838389,0.42202079727628583,0.24511935130869766,0.5139645190536133,0.29772360901170736,0.3454236628203528,0.27529685355585837,0.3335079044445066,0.240763994572798,0.3824109165083488,0.3582538341014061,0.42005837082971287,0.4607531468744761,0.3317770912950482,0.48298890679852985,0.32000640527718927,0.6534882802144709,0.3491657467137285,0.534922907253221,0.33866780680609354,0.5707175116017517,0.36423531779038215,0.5698135414733426,0.5398626943835354,0.4492615639495091,0.8518940656478926,0.7244011227607798,0.8589696289343733,0.8525395189990436,0.7291954223893179,0.5984892980677681,0.758619691767566,0.7820605389160047,0.7614632903135985,0.8497316514488822,0.46181480534761393,0.7762831209383624,0.4383194152400103,0.9024130026064108,0.4245884883936401,0.9093507396983835
33,1,0.1931938871703914,0.0181281809097289,0.20920177103064036,0.07329750544989837,0.23965706035137677,0.18707919549561106,0.16640957918768742,0.16878778991903903,0.1696456594952086,0.5950045087925266,0.19832198270248935,0.5313575421511987,0.31898317754415334,0.04645020252245569,0.4258487225240268,0.13394079149778176,0.48268469209070675,0.16133035618975378,0.1960629349314446,0.09872955195897477,0.7531304731013623,0.0889756072880634,0.6989742174065434,0.34100253009853987,0.20697270533597967,0.4788960418837212,0.199851064006376,0.4984742110546105,0.16099687049547703,0.46747879815672905,0.5696615419744584,0.6540988085164896,0.5974992703966958,0.749980155057304,0.6502709615785692,0.5605275050573347,0.0889415731839267,0.5846039369602832,0.09138438394278647,0.49211210586714915,0.1389561996244825,0.3259680793784582,0.4206781458136364,0.6743792276306968,0.45901954797589467,0.6091502495232576,0.5026705937884576,0.46493669772012153
34,1,0.2680180982431894,0.27449677492304725,0.2892309557752142,0.27251995209473306,0.3614330774013461,0.3283338933095867,0.2848077102068913,0.3641045818523123,0.23801590617596097,0.4068154743686284,0.25700772072181327,0.3431534530507761,0.3454236628203528,0.3854381368335271,0.2779345036020021,0.4683244851733172,0.16701473695709831,0.4180967613777762,0.8934719973504291,0.256151451464815,0.3317770912950482,0.6789427118242765,0.2999293841002807,0.7209115917745857,0.3491657467137285,0.4272713911346135,0.28729332601060487,0.44292397682754947,0.27001453716191304,0.5006304589954234,0.216127829331098,0.41143958621012966,0.23412416634265198,0.5719782183635139,0.24868682275357368,0.7292990686005794,0.07979777939276184,0.5979077002518103,0.2478783810556961,0.620563460635085,0.25392062736278126,0.5928830421975747,0.3806143248501812,0.7317453844825877,0.32078732589593484,0.8771761411525305,0.24176539833278402,0.9012472002613707
35,1,0.40910426054264626,0.7694677225361121,0.3849712430656673,0.7222393806784624,0.31771632716835374,0.6060623308027131,0.6131016136870149,0.6291018494771558,0.13340575647929132,0.34588179342691844,0.16516272933069642,0.2987981477664535,0.6881680551743642,0.7135174798115657,0.08334382511991875,0.47796936325505956,0.15323590243559357,0.2587246826191523,0.2773745744242179,0.6853167571903538,0.31196787081845384,0.4963573401128478,0.718353636061031,0.45160142344247356,0.3491657467137285,0.5711252218743974,0.28729332601060487,0.6090961146883515,0.22911607632511485,0.5341833582191944,0.4496087684006466,0.44190190239983085,0.23412416634265198,0.3489212419087291,0.2290833446088177,0.3297966070299423,0.4224728506591561,0.5226432240429042,0.9014398060491525,0.8123921511707053,0.31907621172003153,0.2887218574023757,0.6824803137721488,0.6565868845264354,0.6984758826070958,0.6510537900189486,0.7220443443292008,0.6343585825525004
36,1,0.2680180982431894,0.4828308479375101,0.2470453946174111,0.32127777003784636,0.23965706035137677,0.2984879685379145,0.5115071826160924,0.6330942400721866,0.42202079727628583,0.5820066078248182,0.430609943802302,0.6148740549034886,0.4300811088612616,0.5412065631498474,0.4258487225240268,0.2638747754767372,0.43184972901726787,0.304133646475808,0.3151617010891917,0.7743355874921911,0.3317770912950482,0.7107518887008472,0.36216983232685535,0.8037811702992176,0.29673469432766664,0.38663506578825657,0.39414855481328004,0.3086775177536583,0.4162302295941218,0.357515659025593,0.28366896290202925,0.45184831796935326,0.3243886363406392,0.34185121590680195,0.31388260159779,0.433134696598088,0.31291811478292236,0.36480951119069105,0.34633132107950165,0.31908325815807154,0.3670653764624436,0.360679609799241,0.3806143248501812,0.6503374720741326,0.3976238571408925,0.6111412308160504,0.4503931043022205,0.8668081435765319
37,1,0.4612464732670509,0.23896003853528855,0.3849712430656673,0.26931176380976674,0.3614330774013461,0.6931692321847808,0.34422639836267155,0.3368040613061197,0.23801590617596097,0.4178939066410838,0.3259975484343583,0.7191678780510657,0.3454236628203528,0.14423793156066045,0.3335079044445066,0.09073155380439045,0.3824109165083488,0.49946725993431196,0.510077815568845,0.4609894606167501,0.6177338406726963,0.3811861400745798,0.4294039448101289,0.7983017752138035,0.3491657467137285,0.19207136930433977,0.24087362682617783,0.12820661598798613,0.22911607632511485,0.38638306301485653,0.3908805141782937,0.4536936812709567,0.30015730530806944,0.3622113574836931,0.3375651812647314,0.7172771951334836,0.3938635289862684,0.18030471178902294,0.37366728091782725,0.1593330878814398,0.6986608144446154,0.7031575503753176,0.7800654846581246,0.5681190900089972,0.778772272975519,0.3096572709686922,0.20541461380229395,0.3849924080313458
38,1,0.4612464732670509,0.5707974030650366,0.4370385932390028,0.5458882419501175,0.4075717970964935,0.4787597514683859,0.3760365479687009,0.682234015576538,0.32321503813926433,0.6805210726812586,0.3259975484343583,0.584391850783604,0.3728558721077384,0.5634783953873892,0.3632750784782003,0.5693251437568914,0.3824109165083488,0.5025453955827225,0.1690309753104557,0.7732426621129629,0.22359818206557341,0.7715117902287412,0.7547471895688579,0.7884508358907046,0.2491626348093045,0.7956534699617076,0.24087362682617783,0.7743207019747875,0.36423531779038215,0.6870766965149687,0.216127829331098,0.7614717855073413,0.23412416634265198,0.6982049074575712,0.24868682275357368,0.5668350305734327,0.26435538877348924,0.8165859227619697,0.2063060225873983,0.7230179153807172,0.18180042850322312,0.6246051126536761,0.21053584796041047,0.7316657554614158,0.6805619647564417,0.7483295695209465,0.67805768217602,0.835265661748407
39,1,0.31166272067549444,0.5182733246271206,0.2892309557752142,0.45293027037615896,0.27699361822252977,0.49489276245504893,0.8631229868749137,0.7068631636372356,0.8754244401416023,0.7525045077805895,0.8348372706693037,0.6824590232317409,0.22524170282323794,0.7779830710543484,0.7336135870518335,0.7919280551146438,0.6566224685417875,0.7166013951349602,0.2595642150112349,0.457046487235318,0.6389286991241535,0.5340460117386853,0.5921737893796786,0.509592112528946,0.3491657467137285,0.602261834283244,0.28729332601060487,0.5188774413184545,0.36423531779038215,0.47641503045745803,0.3351521751852155,0.7213549671723504,0.3495989513325286,0.7270398976993371,0.3375651812647314,0.6658843102703242,0.8296143285816052,0.69921172852943,0.8177523659141496,0.6844957152756518,0.31907621172003153,0.6312324843055477,0.7654100006990121,0.36236554852679265,0.37775908747453274,0.4038208517109227,0.4245884883936401,0.2702209348851031
40,1,0.40910426054264626,0.7077134272495285,0.4370385932390028,0.7054835818803945,0.4553999611968637,0.6318625221575365,0.5459072056685474,0.637567659209427,0.49213856562305436,0.7043830493795338,0.48603548094638666,0.6140713663546988,0.45951677871213514,0.6671543234070549,0.4908909854068152,0.5663170052511546,0.5083044173699451,0.4776854762698295,0.4874036900855785,0.7106662398046604,0.43874074904714083,0.6503040138394899,0.18169931815694645,0.44040347283402226,0.5837147347819435,0.6513399721981565,0.45249935522226825,0.6198470204767725,0.4162302295941218,0.4703240056671947,0.8156689492161608,0.6539209173152465,0.837080115023209,0.7943101872504228,0.8453899857316227,0.7858603351919891,0.793467627016601,0.7663925891035324,0.8782485809569829,0.7788580759954732,0.8581852630548013,0.7266315539136479,0.854072005063441,0.58224866659766,0.4383194152400103,0.554125628930359,0.47646739355369483,0.47229916029359353
41,1,0.7537545208671445,0.5134660407413421,0.3849712430656673,0.6220674797887602,0.3614330774013461,0.5129423165155268,0.4427066753976048,0.49625909690794895,0.3879349796026976,0.5394867921912685,0.351010893331201,0.4672497371990473,0.3454236628203528,0.25864627782213595,0.3941279878016193,0.28246554221273623,0.40689460211165723,0.37126787289940344,0.42005837082971287,0.5576587988488639,0.4838255125245516,0.5824867713370514,0.4294039448101289,0.4480505246317503,0.5244440374166358,0.5349750621337401,0.45249935522226825,0.5303160248731366,0.4701585324264451,0.44058317522739915,0.3908805141782937,0.4562492503989134,0.837080115023209,0.7367491688272068,0.8831383005635981,0.5205638130543613,0.33893551622069823,0.3821094738660512,0.8177523659141496,0.7402429818792302,0.7980114584905202,0.606960979544077,0.34211280993283566,0.7198934063231192,0.35829644045775955,0.8258278152377084,0.3500970785968611,0.6542059088812056
42,1,0.5142507074227689,0.5564817735293753,0.4370385932390028,0.596851991384489,0.3614330774013461,0.5959603623479209,0.3760365479687009,0.5975625645534678,0.3879349796026976,0.6027510556832429,0.12395039895782761,0.2106769952885538,0.3454236628203528,0.22064494779608312,0.3335079044445066,0.3395958228100545,0.8892806248521482,0.8434813731574066,0.7875622613093359,0.15201569845743262,0.1668766238471301,0.49945166116847056,0.12192396885627038,0.4176143619943481,0.4644766212573756,0.5598110583345954,0.45249935522226825,0.6653755635008736,0.5247927321099876,0.6575585616609158,0.3351521751852155,0.588506436583628,0.3495989513325286,0.6621066205560437,0.5470518164600531,0.6386794065544403,0.3938635289862684,0.28719301910778505,0.9014398060491525,0.772159736017396,0.4704243941800147,0.6480599515427211,0.854072005063441,0.22629217738790994,0.1474809019842153,0.42744973986688495,0.1004847529336403,0.3759815475699268
43,1,0.5669363150718153,0.6288758622280665,0.5969428166568919,0.7159617307845051,0.6460388353255421,0.8473809919783135,0.6453082883302762,0.5939125459563424,0.45686603108556,0.6576225696900307,0.430609943802302,0.7909600768116384,0.5780174915320498,0.6205131453046179,0.5883413653997781,0.6080207487384812,0.2705417088132242,0.7827936161867124,0.4647812869616907,0.7116465788162127,0.5740481260183427,0.6730206348534442,0.9047190604603382,0.9229059505927116,0.5837147347819435,0.43694912776335554,0.5715265019532837,0.4581421670573497,0.5788398205650482,0.5776182216104968,0.9012648503115854,0.2695352316118258,0.3243886363406392,0.3618020637153116,0.7612529911133925,0.6231341915520935,0.4224728506591561,0.3612153213475592,0.37366728091782725,0.3757380510193326,0.8146493902495061,0.6336761235321481,0.46181480534761393,0.4511052352252601,0.8634672716123494,0.6243393437851701,0.7005131164407332,0.7556623058112436
44,1,0.5669363150718153,0.5701986051089819,0.5969428166568919,0.6378814648495958,0.8288299377567503,0.4901804023925121,0.5115071826160924,0.4218727812369316,0.5970297276554267,0.4205949386022062,0.5693900561976979,0.4576691575507101,0.3454236628203528,0.520513211207388,0.3335079044445066,0.5973353063003695,0.3824109165083488,0.5432392252330046,0.510077815568845,0.6708841994201811,0.5960813652359022,0.7092047123340757,0.831115286009619,0.6648975140794094,0.7856315328933393,0.6053506667359684,0.6828155361796976,0.5926381708845745,0.5247927321099876,0.5058856093089281,0.5097761081001143,0.6451693690659287,0.5141054046122625,0.609010292992042,0.5470518164600531,0.5106856542557291,0.5402257255031674,0.5609936813513173,0.5192224981231032,0.6002813248170985,0.4970390174035888,0.47591729397005694,0.6452541091148287,0.592333432450192,0.6038601275650487,0.48242751832679853,0.7005131164407332,0.3275426001797493
45,1,0.6181506628422173,0.36970127932753777,0.6474966958166101,0.34924237177703915,0.4075717970964935,0.49710518970398243,0.7057227972241957,0.5852034630958198,0.6628764351098085,0.6453588693404416,0.5418066185243371,0.8664872798953182,0.5780174915320498,0.4977896277593174,0.5562431049741388,0.554926056683541,0.5083044173699451,0.659071984494494,0.5774842874865385,0.5046066245550219,0.6389286991241535,0.5442336920840491,0.5921737893796786,0.9084282213615372,0.7424236914442355,0.3424602065810968,0.6828155361796976,0.3382849271148625,0.6803831182760901,0.44613146795261016,0.6820464215390645,0.582528105706708,0.6756113636593609,0.6598207211040894,0.6743874519076057,0.7573519941440029,0.7291954223893179,0.4533192832638976,0.7362247614094306,0.5463019249860545,0.6021765616577797,0.7499760797996214,0.6061819256434007,0.32447929452428625,0.3976238571408925,0.2728966738248248,0.67805768217602,0.48142660371402707
46,1,0.5142507074227689,0.4529908814373737,0.5442420068878646,0.4526006624027947,0.504065264578282,0.4315136248624383,0.4427066753976048,0.37357141564991875,0.26462425033248693,0.36938616045738915,0.3259975484343583,0.3099741178174168,0.4011315957330461,0.3204260586125455,0.3632750784782003,0.3488033757344267,0.40689460211165723,0.3299309876995083,0.42005837082971287,0.4922762161454684,0.5065137109870658,0.6754293081020104,0.5228050859199914,0.6295076346361039,0.5837147347819435,0.5721731759110236,0.5121856697439189,0.6279806992132478,0.4701585324264451,0.6026284495954317,0.8776108108470413,0.317444029066639,0.30015730530806944,0.43554924635857223,0.24868682275357368,0.39029199713285095,0.36596392249244875,0.33732594333909155,0.37366728091782725,0.3857876990382122,0.392162675110748,0.3656549389410282,0.44114548362646044,0.36732733965424524,0.47986208322750135,0.5372704355191894,0.3743195301908797,0.5231651916555369
47,1,0.7122616796558576,0.3852286664747477,0.7385943288375683,0.46151337771178513,0.6002568463940152,0.5307679469208667,0.6453082883302762,0.47099854174334865,0.5970297276554267,0.47499965182956133,0.351010893331201,0.3986478019067821,0.4300811088612616,0.4388895772503671,0.4258487225240268,0.4990104496147454,0.23202799618675068,0.44600546132715496,0.8934719973504291,0.1979112876156066,0.1798815604027609,0.4941371928855656,0.3407731766159841,0.7272109176401548,0.6939001236523433,0.398080062869553,0.6828155361796976,0.5275677232180739,0.6803831182760901,0.5076917142697889,0.3625547228499789,0.3602901894517567,0.3495989513325286,0.4375299102173585,0.36209162383506877,0.39008543984173116,0.48108667022608503,0.21658195385151663,0.4895613009738312,0.29377496673682296,0.8302084386256107,0.7341093591025223,0.46181480534761393,0.29101427551956105,0.500774953850289,0.43007439679216375,0.8144271508861836,0.5930296160001001
48,1,0.6181506628422173,0.6196762405571407,0.6474966958166101,0.5654731544982637,0.6460388353255421,0.5093177733570453,0.6762496795389836,0.5383782444770856,0.42202079727628583,0.42549303171922326,0.40345054132292174,0.6190980166396767,0.45951677871213514,0.6100265865168536,0.3941279878016193,0.486767616032191,0.3824109165083488,0.5170761897472448,0.3981339502469428,0.6608052833626145,0.35220026894594186,0.7252916208523321,0.19607876688126566,0.6841832197996051,0.20697270533597967,0.8561625618869403,0.919978037768857,0.5698744152557906,0.8877632275103194,0.4351764036106321,0.08513795876614302,0.5793101073842095,0.6504010486674713,0.3071289898795886,0.6743874519076057,0.34046860314587035,0.1101032852722309,0.36890845190514476,0.10172905769019594,0.3671267745896496,0.11535421051746444,0.24324514696179508,0.5243278523768662,0.7327018183666096,0.521685113420948,0.7856039021744805,0.5548897582604689,0.6378132630122494
49,1,0.40910426054264626,0.5657799544832445,0.5969428166568919,0.6237553678114877,0.5526536620835815,0.48677370055426705,0.8459735566936275,0.5861121547493694,0.42202079727628583,0.4809646720625413,0.37687032973728846,0.2720821912013329,0.8790951937976574,0.7268088159101562,0.5883413653997781,0.6278597351004864,0.25079334543859394,0.40477725377304,0.42005837082971287,0.5164049516890264,0.679673362906226,0.35698641942975795,0.6580540469656206,0.31376983682878345,0.6939001236523433,0.33783583316505467,0.7322505082818792,0.37777164700221816,0.7259744048768411,0.39156213591109595,0.8776108108470413,0.20659342660643532,0.5700813258229157,0.29641500951901917,0.6502709615785692,0.264707261206231,0.7733781143925238,0.3523956307586954,0.5779358236215318,0.42229184756923976,0.6274140708120095,0.3407066743767151,0.34211280993283566,0.3613991880829425,0.6431277247196447,0.4822798354283693,0.67805768217602,0.49981748463454934
50,1,0.5142507074227689,0.6523245254416771,0.5969428166568919,0.48078822794566295,0.6002568463940152,0.27726299902851453,0.7596791905592476,0.6450086064490567,0.9252466503868891,0.5299982583947109,0.23625454764752105,0.12026320747775505,0.15286492743822958,0.6226156286701235,0.873395980419305,0.5224834910737173,0.15323590243559357,0.22992908869821505,0.7875622613093359,0.3181921082412301,0.4838255125245516,0.1628313968010036,0.22737357548905918,0.08523583967426333,0.5837147347819435,0.44184814103843634,0.5715265019532837,0.5133966122857181,0.5247927321099876,0.5883932986022911,0.3908805141782937,0.45596644602361824,0.4025007296033042,0.6232540254928024,0.38735805025161685,0.6560919157207251,0.5106936150671276,0.5758274882887767,0.5192224981231032,0.40235046112439204,0.4970390174035888,0.29041236162428863,0.854072005063441,0.48761169208355,0.13726526132850506,0.3560694633967197,0.5806226554788141,0.2644850951024817
51,1,0.5142507074227689,0.45180440255973037,0.5969428166568919,0.42410829651485105,0.5526536620835815,0.3782731910113899,0.5798744494425141,0.6011952228465006,0.5274895400932472,0.581876833558205,0.5139645190536133,0.5607504132792823,0.4300811088612616,0.3744716223994401,0.4581917443208409,0.381603102476842,0.45715567571331683,0.4160837210761572,0.4423028723909627,0.6074000482721996,0.5291751128942381,0.7804880930480901,0.45254534446587336,0.8622890076276747,0.7424236914442355,0.6789871492371264,0.7322505082818792,0.6173633073944047,0.804051854661788,0.5624280664194222,0.5696615419744584,0.5852352082334343,0.5422266214802768,0.46215390988664695,0.5736189656696432,0.48194121981467525,0.5402257255031674,0.49510123738337647,0.5192224981231032,0.48674677623389917,0.4970390174035888,0.5221334073965992,0.3806143248501812,0.6097578071738179,0.41783178460301645,0.6637113622568109,0.39918849668581063,0.75782901655543
52,1,0.7122616796558576,0.2077335966517018,0.6949500653752051,0.21804366840988937,0.6892915708088369,0.35993763870843554,0.6762496795389836,0.1432203771853959,0.6628764351098085,0.11176671970300926,0.30193739409796977,0.12765574479770306,0.4300811088612616,0.24409660397351657,0.3941279878016193,0.2777961211099853,0.16701473695709831,0.26677404371746494,0.874931264316832,0.11791925625690998,0.5517168797485869,0.32600631920135,0.5693175313068387,0.5748661024349084,0.6939001236523433,0.1460890460796537,0.6828155361796976,0.19565798644535598,0.7259744048768411,0.24535229309840106,0.5398626943835354,0.15615435839860803,0.4858945953877376,0.22347620495045994,0.17695828161785596,0.05930195741027623,0.4224728506591561,0.24883533084074008,0.4018344950292738,0.40231754434049427,0.7980114584905202,0.7394831147362434,0.5034780978167341,0.13084105599823392,0.500774953850289,0.18599107828509165,0.4503931043022205,0.39691417348940156
53,1,0.5669363150718153,0.5865009688366651,0.6474966958166101,0.6566440940767554,0.72947220432138,0.6490402044971672,0.9163622435545584,0.5844345784330642,0.7503896529815637,0.48900872912279486,0.351010893331201,0.3269724992436461,0.31898317754415334,0.6769763820152865,0.8581660317015581,0.6801625215656413,0.19751247399328623,0.4538739908064832,0.7384939715420354,0.48297596486008404,0.8631370373708979,0.4735392732112864,0.8670619904868295,0.454960986889781,0.5837147347819435,0.5968304036860708,0.5715265019532837,0.522930748506578,0.5788398205650482,0.39732529918751663,0.28366896290202925,0.5051641232256399,0.5700813258229157,0.4905221619982817,0.36209162383506877,0.45384481394357906,0.7519453823957404,0.3298454889360127,0.661586399101921,0.5045406933970022,0.4970390174035888,0.40273784173886945,0.5243278523768662,0.4756395715536087,0.521685113420948,0.5637389641196896,0.5288591326106541,0.6014891078754431
54,0,0.22845686008306212,0.3893114969694307,0.2892309557752142,0.5387412435804646,0.5526536620835815,0.5542837010921009,0.408953103631705,0.5934675674796637,0.42202079727628583,0.7035244585286314,0.458193381475663,0.5418766416648717,0.45951677871213514,0.5598480203708927,0.4908909854068152,0.5693040133967017,0.45715567571331683,0.3385552643484027,0.7206006493640852,0.6327259156606894,0.7531304731013623,0.6840254083005947,0.6989742174065434,0.4520671818619117,0.29673469432766664,0.5632714302693197,0.28729332601060487,0.6174404713031006,0.5788398205650482,0.5607864980211017,0.30881737815774657,0.455507714212436,0.8781771893187271,0.6888714083046933,0.8831383005635981,0.7494757565700728,0.8605465959339276,0.40564645259653365,0.8649771989568695,0.5235554763650098,0.8706699246584361,0.5981440171556053,0.4004799166418908,0.37523244323455124,0.7158047086883627,0.45905425307365144,0.7980506208431531,0.527444408082156
55,0,0.7537545208671445,0.6938373100039352,0.6949500653752051,0.7450712908840965,0.6460388353255421,0.7316145759872626,0.5798744494425141,0.6131583857548619,0.49213856562305436,0.6699959710769046,0.430609943802302,0.5998708445149555,0.8912062292483346,0.6662814128130973,0.9210036301706046,0.8286421369504213,0.8674266264787373,0.7131451483084796,0.4423028723909627,0.4985965436755599,0.5065137109870658,0.5733591008741682,0.8438877229702215,0.5024460333684747,0.8233162572444437,0.5009663609908578,0.7765026508146411,0.5153568245957681,0.7672867307314268,0.4291752846877576,0.8776108108470413,0.6091353900166542,0.865577324286248,0.7367062116501826,0.8307604003180733,0.6175138240176576,0.36596392249244875,0.6584034247281264,0.3199735201381994,0.6505228492481333,0.3426687620887204,0.41326173804090655,0.8073682291205555,0.26988054104718145,0.5425195533535478,0.5053370254064079,0.5806226554788141,0.3721065744274207
56,0,0.7122616796558576,0.06440359299570818,0.6949500653752051,0.19374546292171288,0.6892915708088369,0.22757840460934525,0.7057227972241957,0.10579986056367717,0.5625669867127344,0.3449239527349987,0.6231296702627115,0.4479629285494486,0.6620261585175463,0.04626127334730731,0.6501006221685661,0.2186667173722753,0.5843726263791151,0.3074745219781749,0.6626900402575447,0.04977876883103434,0.7358679788789995,0.10946909474585108,0.3841271248861263,0.36454145677632077,0.4644766212573756,0.6167069434155674,0.45249935522226825,0.5020735828345955,0.4701585324264451,0.40037584304878426,0.5696615419744584,0.5602940930366525,0.30015730530806944,0.5484518989885061,0.31388260159779,0.5011539683187497,0.5106936150671276,0.6751914761028783,0.45997342478859393,0.5749320761200244,0.3670653764624436,0.49032920222881643,0.3055844625765928,0.646398958512976,0.15831730215672823,0.5071757049546669,0.12109675088469977,0.40852139797117215
57,0,0.6181506628422173,0.43215832485260836,0.6474966958166101,0.578026792457868,0.6892915708088369,0.6182013365006769,0.8064557166616833,0.39630940168434664,0.5970297276554267,0.5015385008413669,0.8348372706693037,0.5384559499625496,0.8658389036555205,0.4241948143381166,0.8872055047755544,0.6615505728310325,0.6090354010452955,0.6237743091663255,0.555209460014811,0.27471139222218455,0.873511529601522,0.44074560849648203,0.8438877229702215,0.3573071065261778,0.6939001236523433,0.4861938210366067,0.6828155361796976,0.5614845739680592,0.6310613665194886,0.5649946402503014,0.5696615419744584,0.5628627385033291,0.4858945953877376,0.4869280704869725,0.7198724408111459,0.3663294582667089,0.6799633732893935,0.43032178788680436,0.661586399101921,0.5071376829218649,0.6274140708120095,0.4715494972745937,0.7654100006990121,0.29812887403399113,0.4383194152400103,0.30876640016030105,0.7980506208431531,0.26422729143760687
58,0,0.6668672638561218,0.5741108420233174,0.5969428166568919,0.7032651111681748,0.5526536620835815,0.6824823901714041,0.8064557166616833,0.5385104944614829,0.7229564032767255,0.7104720968238122,0.8348372706693037,0.7139838223474761,0.8912062292483346,0.7320064511019917,0.8231405778145956,0.7387392912748595,0.7614829573811098,0.6408257833158247,0.5327105505737931,0.5214912954808967,0.35220026894594186,0.4116880683099547,0.2620351161821617,0.2660193295563684,0.7424236914442355,0.6600148896242631,0.7322505082818792,0.647968988789983,0.864048907065012,0.643464822809203,0.5696615419744584,0.679547867692192,0.5422266214802768,0.6176779852640844,0.8715377918879029,0.6636082940720551,0.5106936150671276,0.7690104378166622,0.6065884342131329,0.6801665449836268,0.5501679168264232,0.708038401646399,0.12030934236522972,0.5407884639458969,0.8730374978312938,0.33919992601245036,0.6547483676698125,0.21768901910656838
59,0,0.5142507074227689,0.10931902527304249,0.5442420068878646,0.13222939424121266,0.4553999611968637,0.15220871953434928,0.47699781812663067,0.1932459087723549,0.3879349796026976,0.12301068714699974,0.3259975484343583,0.14589255828603367,0.6067979738733446,0.20620977700644463,0.6501006221685661,0.15974052449239004,0.25079334543859394,0.2328505617705744,0.7384939715420354,0.10727042820802835,0.915773110716628,0.06091511016269811,0.8872557320925599,0.07498735038432659,0.5837147347819435,0.07159386832275501,0.5715265019532837,0.10410089481401666,0.5788398205650482,0.14987607772470593,0.9012648503115854,0.07775673041421635,0.4299186741770843,0.14198042075630005,0.4132454062564283,0.23042338208471064,0.8605465959339276,0.08076730372714688,0.8782485809569829,0.1789861303284253,0.8581852630548013,0.22599975416775284,0.7341187352575352,0.04929339532475023,0.47986208322750135,0.10588319943254526,0.47646739355369483,0.1568944971617256
